,track_fma_id,track_spot_id,time_signature,time_sig_confidence,tracks_id,track_name,artist_name,album_name,track_bit,track_top_genre
619,70688,3GwoSa6lca2LBjvh4tjZ7E,4,0.992,107617,La Nina Blanca,Vienna Ditto,I know his blood,273881,Electronic
620,70863,5YwTJRVAb2QhUDA23PTtoF,4,0.764,107851,Gypsy Cab,Pete Lund,Gypsy Cab,320000,Folk
621,70960,38aCcz88RglSK7qwZg6bod,4,1.0,107949,Miralo bien,Mamá Patxanga,Aliwbili,320000,International
622,70961,7K3lUMXjfa9dL3RzTbK3EX,4,1.0,107950,Seguem arran,Mamá Patxanga,Aliwbili,320000,International
623,70962,3g7AhDZfKZJamc2MFvnDVG,4,1.0,107951,Caliente! Caliente!,Mamá Patxanga,Aliwbili,320000,International
624,70963,0CWHcCkc4sEOIAeZqEditN,4,1.0,107952,Me importa,Mamá Patxanga,Aliwbili,320000,International
625,70964,56tuh1wO8SHzQUTBWdaJBz,4,0.977,107953,Como el humo,Mamá Patxanga,Aliwbili,320000,International
626,70966,506nbJcBb9CHkUQDf0Bt2u,4,0.81,107955,Gira,Mamá Patxanga,Aliwbili,320000,International
627,71009,6JgSwR2uNHIrU2YKTM5SLC,4,0.996,108014,"Hey, Marie.",Zach Fleury,The Tarzan Suite,320000,Folk
628,71026,12Rzu8SnXYPxUPt9aiAXee,4,1.0,108031,Happy Birthday,Wann,Rubicone,268199,Rock
629,71031,4ptZKUv2SpFLhVtCQhc27h,3,0.967,108036,Mr. White,Wann,Rubicone,269812,Rock
630,71250,0G7kMvHKOVR3QJJbeUlhTu,4,1.0,108290,What's This Magical,Celebration,Hello Paradise,320000,Rock
631,71257,4xBSuk6YMcN4WaM4fa3LRy,4,0.881,108297,Battles,Celebration,Hello Paradise,320000,Rock
632,71296,4vUuthMTUDapcWT7UFtSyo,4,0.98,108339,Wizard House,Azureflux,Mean Machine,320000,Electronic
633,71297,5UUQN0pUyyN0I5MmxpyR3R,4,1.0,108341,Beast Mode,Azureflux,Mean Machine,320000,Electronic
634,71298,3C4tX5PyXPB1fyfGoGwrCG,4,1.0,108342,Reckless,Azureflux,Mean Machine,320000,Electronic
635,71402,7FY9vR7ddJnvWBxM5dp4gm,4,0.947,108456,Ahem,Miracles of Modern Science,MEEMS,320000,Pop
636,71403,3LtrnbG3QbeCBUZVFOox1F,4,1.0,108457,Dear Pressure,Miracles of Modern Science,MEEMS,320000,Pop
637,71406,0d9brgZy7pKxdtuvObDNXp,4,1.0,108460,The Singularity,Miracles of Modern Science,MEEMS,320000,Pop
638,71407,11TYdwwkisVLQzbnfxemAv,4,0.762,108461,Physics Is Our Business,Miracles of Modern Science,MEEMS,320000,Pop
639,71410,0ja72LLtHxJQCCRfx8qQHN,4,0.626,108464,Astronomia,Lee Rosevere,Earthe,320000,Electronic
640,71417,2HNCvR31W3DVlLanApRD8w,4,0.917,108471,New Element,Alex Mason,Hybrid,320000,Instrumental
641,71419,5zuOuA3BsO4yw17B9kNoyc,4,0.325,108473,Sunrise and Sunset,Alex Mason,Hybrid,320000,Instrumental
642,71420,702vIUXLPk7N7AaXQ9ITQz,3,0.985,108474,Rise Of An Empire,Alex Mason,Hybrid,320000,Instrumental
643,71421,6xItaEnTZKT40iTxmAs0zh,4,0.984,108475,"No Hope, No Salvation",Alex Mason,Hybrid,320000,Instrumental
644,71422,1Nv1LKP453TzFA8OuUeaww,4,0.863,108476,Lost Planet,Alex Mason,Hybrid,320000,Instrumental
645,71448,3A0mCY8A44RG96KPJ77NVQ,4,0.937,108502,Slender Man,Voodoo Puppets,Split,283613,Rock
646,71449,2BzOgbuk6IyP1yxLoCZx9H,4,0.865,108503,Electric Chair Blues,Voodoo Puppets,Split,289847,Rock
647,71450,3AcSFBpSfiQU4CfrgjDcEf,4,0.844,108504,Lewy,Botinki Ra,Split,290885,Rock
648,71451,4kVAH2KTLd9LwIs6vbfJGh,4,0.966,108505,Prawy,Botinki Ra,Split,288992,Rock
649,71744,1wqnxMQrxoHx1WpYEJIKds,4,0.993,108957,Travels,The Mystery Artist,Unquietness,199220,Rock
650,71748,0j2MhLvuHWfgij8y1KOiVS,4,0.935,108961,Mr. Person,The Mystery Artist,Unquietness,212178,Rock
651,71749,55eH8lOIzWkeEdf8VQlE9g,5,0.862,108962,Unquietness,The Mystery Artist,Unquietness,205834,Rock
652,72070,3pwFi86QAr87xqD4R4cSVA,4,0.986,109349,Pride,intouch,Pride,320000,Rock
653,72585,5UkgpKMsF5UnKZ6rrdl0La,4,0.985,110103,Popcorn Blast,Azureflux,Piko Piko Stereo,320000,Electronic
654,72586,5rCW8dzlu087QH0VQWd9Zw,4,0.935,110104,Superbyte,Azureflux,Piko Piko Stereo,320000,Electronic
655,72587,4FefaLXRkcyq0Cd61gPpsy,4,0.898,110105,Eat My Chips,Azureflux,Piko Piko Stereo,320000,Electronic
656,72588,5NkFZEMhFK0KSiJrtQmPBe,4,0.802,110106,Expedition,Azureflux,Piko Piko Stereo,320000,Electronic
657,72589,6uNhDdcn7L34hnxVKIlbui,4,1.0,110107,Catnip,Azureflux,Piko Piko Stereo,320000,Electronic
658,72591,5lPfcYcwZy4zJuQeXtApon,4,1.0,110109,World 10 (Azureflux Remix),Rushjet1,Piko Piko Stereo,320000,Electronic
659,72653,6A46zrlfSZkEy5VR3gy26L,3,1.0,110205,La tapa del jueves,Circus Marcus,La tapa del día,320000,Experimental
660,72654,4ZUYMvbjD5LJ3Ug1ABUnYt,4,1.0,110206,La tapa del lunes,Circus Marcus,La tapa del día,320000,Experimental
661,72655,3xwkRpwXDywIzBFpNnZJDx,3,1.0,110207,La tapa del miércoles,Circus Marcus,La tapa del día,320000,Experimental
662,72656,1lTEhbDucpcu8lvBNNQnIP,3,1.0,110208,La tapa del sábado,Circus Marcus,La tapa del día,320000,Experimental
663,72657,4UMiLlbTSMZx6Z2xLtYNrz,1,0.483,110209,La tapa del viernes,Circus Marcus,La tapa del día,320000,Experimental
664,72900,7FVw5wehWFCvKraICQEw53,4,1.0,110546,Two Maps And A Live Shot,High Times,Demo,320000,Rock
665,73171,7uqhHWpp7XSLaSCAcCnm7c,3,0.06,110980,Time Forward,Antethic,Origin,288043,Rock
666,73174,0UjOLelS6vgOP2Vg5860un,5,0.104,110983,Morning Glory,Antethic,Origin,264853,Rock
667,73176,7GdXK8dSJKgZe3D9QqIyYr,4,0.343,110985,Cheliuskin,Antethic,Origin,274912,Rock
668,73492,1lESs4J2VRExgjXUDEBujJ,4,1.0,111335,springtide,springtide,Just Before April,256000,Rock
669,73967,1K0cohKEARDwhtZj8OCN9v,4,1.0,111911,"Darling, Applaud",Camden,Reel Time Canvas,160000,Rock
670,74036,6G8db8ts0KUtOP9Ih75R25,4,0.919,111982,Eat Your Heart Out,Chat Logs,Am I Right or Am I Right,256000,Rock
671,74069,37efNdQnRB6RnJh8MUx6xS,4,0.937,112020,Cherry Trees,springtide,Just Before April,256000,Rock
672,74242,5asYAoDSeTETSVMo0sBK4C,3,0.967,112252,Capullo,Anamoli,Tiempo de otras cosas,250276,Folk
673,74289,4yadYoQW6q7qrrg0nNifJ8,4,0.438,112314,Chameleon,Cloudkicker,Little histories,273892,Rock
674,74290,48CPtuwlE3on3QKY4Cmc49,5,0.38,112315,Digital Lightning,Cloudkicker,Little histories,282751,Rock
675,74291,7GxmU3meJWx5jl4r3jFu4g,5,0.126,112316,Hassan,Cloudkicker,Little histories,266865,Rock
676,74292,4weDR18ykAinIfMtdgCGzY,5,0.316,112317,Signal/Noise,Cloudkicker,Little histories,255057,Rock
677,74293,1GSmcw7V0pe1gStSO9GO1Q,4,1.0,112318,Sky Guide,Cloudkicker,Little histories,277378,Rock
678,74523,23fk4H13ULtUCOzkdlzwLj,4,0.984,112583,Snowflakes Falling Down,Simon Panrucker,"Happy Christmas, You Guys!",320000,Experimental
679,74524,5RPut46KaP88kqUz8Wu0MP,3,1.0,112584,Everyone Is Sleeping,Simon Panrucker,"Happy Christmas, You Guys!",320000,Experimental
680,74525,5ID7f1an8wjyAzgFphp0Pz,4,1.0,112585,"Happy Christmas, You Guys!",Simon Panrucker,"Happy Christmas, You Guys!",320000,Experimental
681,74526,5ey3s6QluIzRcrAEmNRWgo,4,0.661,112586,Leave My Nuts Alone,Simon Panrucker,"Happy Christmas, You Guys!",320000,Experimental
682,74527,4bUORpeZNuP5lIiZ6hqGgX,4,1.0,112587,Stacks Of Stuff,Simon Panrucker,"Happy Christmas, You Guys!",320000,Experimental
683,74643,2YWzRl7AEmzuyQvdcl6qxr,4,0.939,112733,Forsaken,Is,Foreverdark Woods,320000,Rock
684,74644,70PPjY1dxvw6z42Qe7jG7O,4,0.676,112734,Summoning,Is,Foreverdark Woods,320000,Rock
685,74926,4NhOqKpgAzEKubYGa4AuaH,4,0.997,113063,Lust,intouch,Lust,320000,Rock
686,75141,393Exc9Uc6Pjwo2zBQ6C1g,3,0.552,113334,Tick Blood,Chtin Mara,Animus Animal Anima,320000,Electronic
687,75142,58WHDxD4lSZmAsn6F43Zkv,5,0.281,113335,Like a Fish,Chtin Mara,Animus Animal Anima,320000,Electronic
688,75143,0VsS6pENKdadcZlTdJFFBa,3,0.971,113336,Sloth Step,Chtin Mara,Animus Animal Anima,320000,Electronic
689,75806,2z9ZvyBh1Oeq2a5ZX4IlTJ,4,0.995,114198,"From The Outside, Looking In",Fallen to Flux,From the Outside Looking In,320000,Rock
690,75807,02WVVOwGrs2nyiOTyv4xJf,4,0.922,114199,Living With The Pain,Fallen to Flux,From the Outside Looking In,320000,Rock
691,75808,1pBeZPjKcNa0R3J7FN7gVP,4,0.881,114200,Relapse,Fallen to Flux,From the Outside Looking In,320000,Rock
692,75850,1QqxqlHFdzPAVZtjdML39S,4,0.977,114242,Disco Time,Tentacles,Dance,320000,Electronic
693,75853,5tMVtZdWCa7GUXn61ONVOC,4,1.0,114245,Lavanda (We Are Not Dj's Nu Disco Remix),Tentacles,Dance,320000,Electronic
694,75959,0QZLRg9VgpgKMQAbC8i1zt,3,1.0,114371,Wind,Madoka,Take a Walk,260134,Instrumental
695,75961,1NXXAvAcfqFEsm3qpZTtpU,4,1.0,114373,Explore,Madoka,Take a Walk,246185,Instrumental
696,76014,7eYZMRpmywXRJ10mmnOtNj,4,1.0,114430,Warming Days,Patrick Lee,Twelve Tusk Piano,320000,Rock
697,76529,17AF4ftdCQhPR6gxfOgjVD,4,0.619,115125,Time To Climb,PC-ONE,Wilderness,256000,Experimental
698,76751,6AQsnuYK5MCMGez7BrvxzB,3,0.932,115391,Yaataaru,505,Relix (1996-2013),320000,Electronic
699,76752,1pWg82txAZGDei9VOykyAO,4,1.0,115392,Z,505,Relix (1996-2013),320000,Electronic
700,76896,6tZx3TgwnjSp5ZbxrMZ6Td,3,1.0,115591,Coming Down,PC-ONE,Wilderness,256000,Experimental
701,76897,4puuiur48V8yXo87YP0z33,3,0.247,115592,RUDA,How I Quit Crack,Transitional Herbs,192000,Experimental
702,77093,3MNsHzBOhe3AAUzrfwN7CT,3,0.981,115817,On Axis,PC-ONE,Wilderness,256000,Experimental
703,77195,6FlWEgc08beciEL2v5eahQ,4,1.0,115927,Río,Flor Braier,Rio,239794,Folk
704,77198,1w8Zgx778K14EsKCfEotOe,3,0.038,115930,Pony Feelings,Flor Braier,Pony feelings,219170,Folk
705,77200,2T1nX0S4tX0VkOBcAHmB7Z,4,1.0,115932,Al Revés,Flor Braier,Pony feelings,212249,Folk
706,77297,7FwLeWKRMOQUg1SgSjw82E,4,0.786,116068,Daybreak (feat. Henk),Jens East,Daybreak,320000,Electronic
707,77572,063RYrYG6dHFEEs68fI4nt,4,0.787,116383,The Flight of the Bumblebee (Nikolai Andrejewitsch Rimski-Korsakow),Jaan Patterson,Masters Remastered,320000,Experimental
708,77666,7gbGQamne3j2GSLMorxqG1,4,0.997,116487,Scraper,Blue Dot Sessions,Grey River,320000,Instrumental
709,77667,5meeHNoqeqKG6BUfj2NB47,3,0.416,116488,Slider,Blue Dot Sessions,Grey River,320000,Instrumental
710,77669,6srMYybNqARDcYHOGLKRVJ,4,0.438,116490,Transit,Blue Dot Sessions,Grey River,320000,Instrumental
711,77670,36BjttAj5XCHWdZ1qcORgQ,4,1.0,116491,Wistful,Blue Dot Sessions,Grey River,320000,Instrumental
712,77749,0865n1cf1wUoU0xCUrwzfw,4,0.942,116587,Toccata and Fugue (Johann Sebastian Bach),Jaan Patterson,Masters Remastered,320000,Experimental
713,77866,7cqUYf2tyHXAdWS2SA0ytT,4,1.0,116753,It's Time To Go,Alex Mason,Red Numbers,320000,Instrumental
714,77869,1KyPhPl1dayFGZsSjWMbBy,3,0.757,116756,Inexplicable Fear,Alex Mason,Red Numbers,320000,Instrumental
715,77870,5pE73QuBJ0dEEvOn33RpnO,4,0.859,116757,Rebels Are Close,Alex Mason,Red Numbers,320000,Instrumental
716,77871,6MavfJhBJfNuYuNrIjUqpE,3,0.319,116758,Deserted House,Alex Mason,Red Numbers,320000,Instrumental
717,77872,2fOmnduLPqhuQADg6oZ4d4,4,0.59,116759,Raid On The Camp,Alex Mason,Red Numbers,320000,Instrumental
718,77873,2EyiaXjHqLo2cEYnMSfPjY,4,0.952,116760,The Run,Alex Mason,Red Numbers,320000,Instrumental
719,77946,1eLiAcKYsezaKebDgyUpzi,4,0.389,116833,Sad,King Vulture,Sleeping at Trinity,320000,Rock
720,78110,3r5eBt579gElcwkHg6BwwC,4,1.0,117169,An Introduction to Beetles,Blue Dot Sessions,Origami,320000,Instrumental
721,78111,1mt6B86Hg9JYlPWqVHWc92,4,1.0,117170,Insatiable Toad,Blue Dot Sessions,Origami,320000,Instrumental
722,78112,7jGw5mOmrb41yFBmMmS6o6,4,0.993,117171,Inside the Origami Violin,Blue Dot Sessions,Origami,320000,Instrumental
723,78113,42TVbpvrOUCoVRZe6EMaP6,4,0.394,117172,Inside the Paper Crane,Blue Dot Sessions,Origami,320000,Instrumental
724,78114,1f34Fl1WScYf0JVkVpUufO,4,1.0,117173,Nesting,Blue Dot Sessions,Origami,320000,Instrumental
725,78369,27Iy983gzXsygZ6JplLEtG,4,0.724,117609,Periodicals,Blue Dot Sessions,"Albany, NY",320000,Instrumental
726,78370,6EqWqOPILnGS76MjUjmPzW,4,1.0,117610,Outside the Terminal,Blue Dot Sessions,"Albany, NY",320000,Instrumental
727,78371,1Gs7zLb8MUchJotBE9BP2h,4,0.952,117611,More Weather,Blue Dot Sessions,"Albany, NY",320000,Instrumental
728,78372,5R8uDwenhwlT7kEjy2bGbH,5,0.845,117612,Mobile,Blue Dot Sessions,"Albany, NY",320000,Instrumental
729,78374,3mLazJC8ymWyjaVGKzsx3t,4,0.661,117614,Red City Theme,Blue Dot Sessions,"Albany, NY",320000,Instrumental
730,78753,4dW3FIyGNFqyitSKpXYRpE,4,0.983,118058,Black Ballots,Blue Dot Sessions,Union Hall,320000,Instrumental
731,78754,0QWO8oMVYi5JCUuMgGmjae,5,0.538,118059,Front Runner,Blue Dot Sessions,Union Hall,320000,Instrumental
732,78755,06QpJmsWVfIEsJGb2IiEOH,3,0.685,118060,Janitor,Blue Dot Sessions,Union Hall,320000,Instrumental
733,78756,4ZaSco7qX8H6KLtMRMpfO7,3,0.571,118061,Masonry,Blue Dot Sessions,Union Hall,320000,Instrumental
734,78757,3yBdvkc9L9HrpY8zM0HfK5,4,0.864,118062,Tanguedo,Blue Dot Sessions,Union Hall,320000,Instrumental
735,78758,0WD83ljobwtPqpakgm5qCt,4,1.0,118063,Union Hall Melody,Blue Dot Sessions,Union Hall,320000,Instrumental
736,78766,0Y4Zzi9T1TeunRdr30QbKv,4,0.679,118084,Only All,PC-ONE,Wilderness,192000,Experimental
737,78769,10fjyCr9nJIvfnrJ9X7rkC,3,1.0,118087,Too Much To Never,PC-ONE,Wilderness,192000,Experimental
738,78869,3lG4HMrXjTfXyAQgQXeEuy,4,0.941,118195,Ave,PC-ONE,Wilderness,192000,Experimental
739,78894,14K4pEbAl2hmR4doDdN4TQ,4,0.8,118222,The March,PC-ONE,Wilderness,192000,Experimental
740,78895,4GXcBKJB1jkh1icKt859LQ,3,0.376,118223,Baptism,PC-ONE,Wilderness,192000,Experimental
741,78946,3cBdKcgLrX09zt1fKPXoLm,3,0.469,118276,Love Is The Happiest Way,PC-ONE,Wilderness,192000,Experimental
742,78947,3ZR5D8fpYOS1Zt2cHvOSpV,4,0.112,118277,Dreams In Overdrive,PC-ONE,Wilderness,192000,Experimental
743,78948,6Ekny3Hc63XEembN8r6JnI,4,1.0,118279,crucial,springtide,Just Before April,256000,Rock
744,78966,0sLoQlKaenbcL8gEViqWhd,4,0.978,118327,Or Does It Explode?,Tyranny is Tyranny,The Rise of Disaster Capitalism,320000,Rock
745,79302,4Ybia4Bo51Xy308PhLKfyq,4,1.0,118738,Enjoy the nature,The Golden Dawn,Changes In Mind,140085,Folk
746,80309,7pGhEvCXhMyAHdzhtYUPIt,4,0.468,119898,Ferry Landing,Blue Dot Sessions,Castro,320000,Instrumental
747,80310,7EW7xbLICTvgJI0cO1vVVo,4,0.458,119899,Dash and Slope,Blue Dot Sessions,Castro,320000,Instrumental
748,80312,3ikhRfITuBiJTLtoN3ViOO,1,0.503,119901,Chalk,Blue Dot Sessions,Castro,320000,Instrumental
749,80332,31Ijt6p7Fvmdz1Jfgd4Yod,4,1.0,119922,The Exit to the Rainbow,springtide,Just Before April,256000,Rock
750,81053,0uFYeuEzBdQe86lVpilmBj,4,0.676,120769,Wait For Me,Aaron Mist,Unnecessary City,320000,Instrumental
751,81054,1QpKz9mzEKq2PpEuclmaor,4,0.927,120770,Nuclear Ashes,Aaron Mist,Unnecessary City,320000,Instrumental
752,81055,0Q9CK6doPvbXAYbbRuLa71,4,1.0,120771,They Made Me Monster,Aaron Mist,Unnecessary City,320000,Instrumental
753,81056,2IKiPXqpOOd03SvJgh9jcy,4,0.957,120772,Burning Forest,Aaron Mist,Unnecessary City,320000,Instrumental
754,81057,7nNrd9b5fLuqUerH9iPSgP,4,0.803,120773,Revenge,Aaron Mist,Unnecessary City,320000,Instrumental
755,81058,1zD7MKdnQliGrjrF1mSnFW,4,0.996,120774,Be The Light,Aaron Mist,Unnecessary City,320000,Instrumental
756,81059,1RvgOjEM8LbstTYWURe8Mv,4,0.93,120775,I Want You'll be Proud of Me,Aaron Mist,Unnecessary City,320000,Instrumental
757,81060,6OsI420nVIv8dJaBn5MnWB,4,0.921,120776,Whales Inside,Aaron Mist,Unnecessary City,320000,Instrumental
758,81061,5viy2CJGjTiYPb1kv47iq8,4,1.0,120777,Rainmaker,Aaron Mist,Unnecessary City,320000,Instrumental
759,81062,4aApUvcaCZyIff2f4gA5uT,4,1.0,120778,Through the ages,Aaron Mist,Unnecessary City,320000,Instrumental
760,81274,7Ftg8coVboKRIth0M1UKUe,4,0.891,121251,El Horror Sucesivo del Vacío,Guerra de Cerdos,Y Te Sacaran Los Ojos,320000,Rock
761,81279,3x5OvgMgveIHwi9BPjncI1,3,0.545,121256,Shake the Dust,King Capisce,"The Future Cannot Be Born Yet, It Is Waiting For The Past To Die",320000,Rock
762,82188,0KNkHXVRZQ9R4e6rh8JxPU,4,0.991,122354,Mockingbird,David Mumford,Bonfire Music,320000,Folk
763,82189,5K1A9A2GDe50pRm5lTfFYc,4,1.0,122355,Light On In My Heart,David Mumford,Bonfire Music,320000,Folk
764,82190,5DGfk8wR3bfQwiRGP8InJr,4,1.0,122356,Wayfaring Stranger,David Mumford,Bonfire Music,320000,Folk
765,82191,3eQ3H8hYgWLkqJToT77a83,4,0.652,122357,Singing In The Rain,David Mumford,Bonfire Music,320000,Folk
766,82192,3QNnhGHtQx5WJyidyxHRdY,4,0.919,122358,Night Without Sleep,David Mumford,Bonfire Music,320000,Folk
767,82193,4iNN0Q4298K2cBEzztxgMG,4,1.0,122359,The Wilderness / Ghosts,David Mumford,Bonfire Music,320000,Folk
768,82196,6EjR3XTNIa9XCfAlNsuaRk,4,0.949,122363,Bonfire Music,David Mumford,Bonfire Music,320000,Folk
769,82198,39YH0GWtGc4Yu6R4NMQ4YC,4,1.0,122365,Meet Me In The Morning,David Mumford,Bonfire Music,320000,Folk
770,82267,76AnMpJmXS6BtHX7j1xbPS,4,0.611,122472,Merry-Go-Round Heart,Eric & Magill,In This Light,263125,Rock
771,82445,53AdM0vDLxVjtFjpPa7BID,4,0.373,122671,The Whisper,P C III,"Ad Astra, Vol. 2",192000,Instrumental
772,82447,4Z0ttL6kLk3AFQxMtu5318,5,0.016,122673,Onistwave,P C III,"Ad Astra, Vol. 2",192000,Instrumental
773,82449,1l7cpq4MqVsC4HF7JqQQo8,4,0.481,122675,Snoday,P C III,"Ad Astra, Vol. 2",192000,Instrumental
774,83036,2yQ2UpQ77SUiCnlu0oxerJ,4,1.0,123501,Bit Bossa,Azureflux,Pocket Boy,320000,Electronic
775,83233,10Du9MvoafqF5Ick7KQSH5,5,0.664,123761,Week 1 - rain,Hawkin,Thoughts On Weeks,192000,Instrumental
776,83234,5nCFJC3Cp2b3FCVnb9oceY,1,0.44,123762,Week 2 - reminder,Hawkin,Thoughts On Weeks,192000,Instrumental
777,83235,6bcufBYFa6uDWGW8uDcD8t,3,0.818,123763,Week 3 - star,Hawkin,Thoughts On Weeks,192000,Instrumental
778,83236,7wVwH70VE5A0MLiiVUvJTd,5,0.375,123764,Week 4 - clarity,Hawkin,Thoughts On Weeks,192000,Instrumental
779,83266,0vaB9IXFG2UiyvCLS8QEr9,4,0.945,123821,...E Você Espera Por Tanto Tempo Que Já Não Lembra Mais o Porquê,E A Terra Nunca Me Pareceu Tão Distante,Vazio,255771,Rock
780,83373,7evhCpLqP7wd83AZp1h5mX,4,1.0,123932,Dekotoraaaa!,Taseh,Dekotora,268159,Electronic
781,83374,20FzzQ9wluUEffIW5v6LUy,4,1.0,123933,Birds of Paradise Marching Band,Taseh,Dekotora,229722,Electronic
782,83375,1oaEsIv0Rz3LZhfeWPIaKL,5,1.0,123934,Honk Kong,Taseh,Dekotora,264839,Electronic
783,83376,0v0KKt4fLxBdbW3Dwwe3IU,4,1.0,123935,Lorry,Taseh,Dekotora,224614,Electronic
784,83378,2KjuImSafgCGj5aU9Z3Io2,4,0.956,123937,Love of a Neon Girl,Taseh,Dekotora,244483,Electronic
785,83379,0OqMR2Dg06nDV2bziTmXkE,4,0.821,123938,Eagle Over Mount Fuji,Taseh,Dekotora,257371,Electronic
786,83401,3hOz9Jimq8QkSMRUphVc3M,4,0.991,123964,5-11-15,BenJamin Banger,#JustBecause,256000,Hip-Hop
787,83403,1FjPRYeWpvwA51ymDCJUHb,4,0.945,123966,Bruce Wayne,BenJamin Banger,#JustBecause,256000,Hip-Hop
788,83405,4lmPshbn7tmOLrxJlSc0hP,4,1.0,123968,Michael Van Allen,BenJamin Banger,#JustBecause,256000,Hip-Hop
789,83406,1uPMobLRCixuqxw3Di7feI,4,0.977,123969,Ric Flair,BenJamin Banger,#JustBecause,256000,Hip-Hop
790,83407,1c6WFYL3z5JXJv4NBQtA3D,4,0.997,123970,Agoge,BenJamin Banger,#JustBecause,256000,Hip-Hop
791,83408,7AtBXDhDCo9iSxJQ0oh3BD,3,1.0,123971,Freestyle 32,BenJamin Banger,#JustBecause,256000,Hip-Hop
792,83409,5x2g6BoKjEKdoYX0SSKBBI,4,1.0,123972,Awkward Romance,BenJamin Banger,#JustBecause,320000,Hip-Hop
793,83410,4BZEEwkmunl7j7GElY5B1v,4,0.937,123973,Ric Flair 1.5,BenJamin Banger,#JustBecause,256000,Hip-Hop
794,83412,1mJWZCkxXkiyhdwO0GZWIo,4,0.582,123975,AYYYYYYYYYYYYYY,BenJamin Banger,#JustBecause,256000,Hip-Hop
795,83413,4u34ZWTgJrJhlajdL5OtEU,4,1.0,123976,Big Gete Star,BenJamin Banger,#JustBecause,256000,Hip-Hop
796,83414,6l3F569qE3rDSPybvjPWb3,4,1.0,123977,Freestyle 33,BenJamin Banger,#JustBecause,256000,Hip-Hop
797,83416,19TxYr2IO8MKxlTnaB9AXS,4,1.0,123979,Moments,BenJamin Banger,#JustBecause,256000,Hip-Hop
798,83418,6HhSXfE5awuROXf2Bu7J2i,4,1.0,123981,Shine Bright,"The Polish Ambassador, Mr. Lif, Ayla Nereo",Terra Bella,266089,Hip-Hop
799,83423,4dF7XgrGRbeuaSUTJ76C8p,4,0.955,123986,Dreaming of Banjos,"The Polish Ambassador, Mr. Lif, Ayla Nereo",Terra Bella,274530,Hip-Hop
800,83583,4TdpgoqO8dHg70gIrm4OKQ,4,0.923,124185,Wrecking Ball Surprise,Bloodgod,Pseudologia Phantastica,320000,Rock
801,84024,5TsN940dlu53spjctduUcV,4,0.955,124752,Aitken Basin,Damscray,Shikomizue,320000,Electronic
802,84026,72k9QMEHgUopUcW87916Sj,4,1.0,124754,Carry A Nation,Maartez,Shikomizue,320000,Electronic
803,84027,4lk6CTpK0NbQh4cemxPbAa,4,1.0,124755,The Void,Gritt,Shikomizue,320000,Electronic
804,84134,0OI2gkZGFDueOyxWe71qSt,4,0.45,124872,Drown in Mirrors,Sergey Cheremisinov,Sea & Night,320000,Instrumental
805,84135,2NnFBJUJzRRNf0d9xZxfRO,4,1.0,124873,Crystal Echoes,Sergey Cheremisinov,Sea & Night,320000,Instrumental
806,84136,2jh7WoLfRdpe4AiJ5fB0iz,4,0.694,124874,Mindship,Sergey Cheremisinov,Sea & Night,320000,Instrumental
807,84137,2Pq6mfSfoP9mC8jPJjuIkw,4,0.873,124875,Sea & Night,Sergey Cheremisinov,Sea & Night,320000,Instrumental
808,84138,2vJzkNeFRLIuTEdtsHG4i8,4,0.858,124876,Fragile Ice,Sergey Cheremisinov,Sea & Night,320000,Instrumental
809,84173,6iRZeKqGmyUyEnKODdHJWa,4,0.989,124912,Runner,Six Umbrellas,The Psychedelic And,201643,Electronic
810,84174,5hedB3JTNUVpjvk5tkl7qI,4,0.997,124913,Monster,Six Umbrellas,The Psychedelic And,215052,Electronic
811,84176,0oEVgPN2jkfhv8h8pSQfaL,4,1.0,124915,Monument,Six Umbrellas,The Psychedelic And,203641,Electronic
812,84177,4g0YkMRtuzlbkxchDr4u2I,4,1.0,124916,Zombie Disco,Six Umbrellas,The Psychedelic And,213233,Electronic
813,84178,07HVnrWJ6r32seYdn4T8Ob,4,0.954,124917,The And Of The World,Six Umbrellas,The Psychedelic And,212928,Electronic
814,84686,152wX4UPHTTp8xwKyy5g9P,4,0.567,125617,Drifting Spade,Blue Dot Sessions,Caruthersville,320000,Instrumental
815,84687,0zltYNUTL3QbwTCgY6Zbg5,4,0.252,125618,Flitless,Blue Dot Sessions,Caruthersville,320000,Instrumental
816,84688,4l4McdMPSKR0qPusGIHJeP,3,0.125,125620,Likin,Blue Dot Sessions,Caruthersville,320000,Instrumental
817,84689,0yXJ2DVZik6PzrQ3jx5bY0,4,0.973,125621,Tranceless,Blue Dot Sessions,Caruthersville,320000,Instrumental
818,84690,13X6ZsjySSjMVj2JnjDZGg,4,0.863,125622,Interm,Blue Dot Sessions,Caruthersville,320000,Instrumental
819,84724,3sWYreiGQGeAmyFWU4CKL9,4,0.987,125680,Comma,Blue Dot Sessions,Codebreaker,320000,Instrumental
820,84752,4keJcBg8zZuMwq4W7hBelC,4,1.0,125721,Swims,Babe Parade,Lush,320000,Pop
821,84753,0hdWJv67i6kl8YlNutdaEc,4,1.0,125722,Stutter,Babe Parade,Lush,320000,Pop
822,84754,1tndWX3n07R5jJK8AuIRb8,4,1.0,125723,Vacation,Babe Parade,Lush,320000,Pop
823,84797,1RmtGRCF3dvxoz5QzpBtsf,4,0.976,125823,Delicious,Blue Dot Sessions,Towboat,320000,Instrumental
824,84798,6owmXVmJl3CGLA6CSzqydX,4,1.0,125824,Festering,Blue Dot Sessions,Towboat,320000,Instrumental
